id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
gUoqFZai,True,1479696697698.0,1479697140084.0,78,mate,black,10+0,aelent,1610,jhonthoth,1895,d4 e6 Nc3 d5 g3 c5 dxc5 Bxc5 Bg2 Nf6 Bg5 h6 Bxf6 Qxf6 Nf3 Bd7 O-O Bc6 a3 a6 b4 Ba7 Qd2 O-O e4 dxe4 Ne1 e3 Qd3 Bxg2 Nxg2 exf2+ Kh1 Nc6 Ne4 Qd4 Qxd4 Bxd4 Rad1 Rad8 Nxf2 Bxf2 Rxd8 Rxd8 Rxf2 Rd1+ Ne1 Rxe1+ Kg2 Ra1 Rf3 Ra2 Rc3 Kh7 Kf3 Kg6 Kg4 h5+ Kh4 Kh6 Rf3 f5 Rc3 Nd4 Kh3 Rxc2 Re3 g5 b5 axb5 a4 bxa4 Ra3 b5 Re3 g4+ Kh4 Rxh2#,A40,Horwitz Defense,2
uWM6iOnB,True,1486840000000.0,1486840000000.0,102,mate,black,15+10,joel49,1206,businessman47,1132,e3 e5 Qh5 Bc5 Qxe5+ Qe7 Qxg7 Qf6 Qg3 d5 Bb5+ c6 Nc3 Na6 Nxd5 Qf5 Nc7+ Nxc7 Qxc7 cxb5 d3 Bb6 Qc3 Nf6 Nf3 O-O Nh4 Qg5 g3 Nd5 Qd2 Be6 Nf3 Qg4 Ne5 Qf5 O-O Qxe5 e4 Ne7 Kg2 Qh5 Qg5+ Qxg5 Bxg5 f6 Bh6 Rfc8 f4 Rxc2+ Kf3 Rxh2 f5 Rxh6 fxe6 f5 e5 Rxe6 Rfe1 Bd4 Rac1 Bxb2 Rc2 Bxe5 Rec1 Rc6 Rxc6 Nxc6 Rg1 Kf7 g4 fxg4+ Rxg4 Rg8 Re4 b4 d4 Bxd4 Rf4+ Ke8 Re4+ Kd7 Kf4 Re8 Rxe8 Kxe8 Ke4 h5 a3 bxa3 Kd5 a2 Kd6 a1=Q Kc7 Qa6 Kc8 b5+ Kc7 Qb6+ Kc8 Qb8#,A00,Van't Kruijs Opening,1
PKgndYZq,False,1504260368107.0,1504260433377.0,20,resign,black,10+0,romanar2006,1493,pilki,1781,e4 d6 d4 e5 dxe5 dxe5 Nf3 Qxd1+ Kxd1 Nc6 Bb5 Bg4 h3 O-O-O+ Ke1 Bxf3 gxf3 Nd4 Be2 Nxc2+,B07,King's Pawn Game: Maroczy Defense,4
DPE1mbu6,True,1489339141210.0,1489339514412.0,12,resign,black,10+0,derspiegel,1758,logoon,1815,e4 e5 Nf3 Nc6 Bc4 Nd4 Nxe5 Qg5 Ng4 d5 c3 Bxg4,C50,Italian Game: Schilling-Kostic Gambit,6
ALt6ycwM,True,1453709921781.0,1453710246168.0,47,mate,white,15+2,vankata000,1366,noob47,1420,e3 e5 d4 exd4 exd4 Nf6 Be3 d5 Nc3 Bb4 a3 Ba5 h3 Nbd7 b4 Bb6 Nb5 O-O Nf3 Re8 Be2 a6 Nc3 c5 dxc5 Bc7 O-O Be5 Nxe5 Nxe5 Bf3 Nc6 Nxd5 Nxd5 Bxd5 Ne7 c4 Nxd5 cxd5 Qf6 Bd4 Qf5 Re1 Rxe1+ Qxe1 Qxd5 Qe8#,A40,Englund Gambit Declined |  Reversed French,3
6aDFIWBG,True,1446085243786.0,1446085821047.0,59,resign,white,5+5,tori92,2060,huntermind,1792,e4 c6 d4 d5 e5 Bf5 Nf3 e6 c4 Ne7 c5 Ng6 Nc3 Be7 h3 a5 g4 Be4 Be3 b6 Nxe4 dxe4 Nd2 bxc5 Nxe4 cxd4 Qxd4 Nd7 Nd6+ Bxd6 exd6 Nge5 Bg2 O-O f4 c5 Qc3 c4 fxe5 f6 Bxa8 Qxa8 O-O Nxe5 b3 cxb3 axb3 Nf3+ Kf2 Rc8 Qxa5 Rc2+ Kg3 Qe4 Qa8+ Qxa8 Rxa8+ Kf7 d7,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7
1gdc3vsb,False,1503520000000.0,1503520000000.0,145,mate,white,5+8,chess_king3,1474,maumau62,1607,e4 e5 Nf3 Nc6 Bb5 d6 c3 Nf6 d3 Be7 O-O O-O Nbd2 Nd4 cxd4 exd4 Nxd4 c6 Ba4 b5 Nxc6 Qc7 Bxb5 a6 Ba4 Bb7 Qc2 Bxc6 Qxc6 Qxc6 Bxc6 Rab8 Nb3 Rb6 Ba4 Ng4 h3 Ne5 Be3 Rb4 d4 Nd3 Bd7 Nxb2 Bd2 Rb7 Bc6 Rc7 Bc3 Nc4 Bd5 Rfc8 Ba5 Nxa5 Nxa5 g6 Nc6 Bf6 f4 Rxc6 Bxc6 Bxd4+ Kh1 Bxa1 Rxa1 Rxc6 Rb1 Kg7 Rb7 Kf6 e5+ dxe5 fxe5+ Ke6 Kh2 Rc2 Rb6+ Kxe5 Rxa6 f5 Ra7 h5 h4 Kf4 Rg7 Rxa2 Rxg6 Ra4 Rg5 Ke3 Rxh5 f4 Rf5 Re4 h5 Re8 Kh3 Rh8 Kg4 Rg8+ Rg5 Rxg5+ Kxg5 Kf2 h6 Kxg2 h7 f3 h8=Q f2 Qa8+ Kg1 Qa7 Kg2 Qb7+ Kg1 Qb6 Kg2 Qc6+ Kg1 Qc5 Kg2 Qd5+ Kg1 Qd4 Kg2 Qe4+ Kg1 Qg4+ Kf1 Kf4 Ke1 Qg3 Kf1 Kf3 Ke1 Qxf2+ Kd1 Ke3 Kc1 Kd3 Kb1 Kc3 Ka1 Qb2#,C62,Ruy Lopez: Steinitz Defense,6
dn5EoEzS,True,1500550000000.0,1500550000000.0,89,mate,white,10+0,adatene,1579,jeanb,1565,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 d4 h6 Bc4 a6 O-O b5 Bb3 Nf6 Qd3 Bb7 Re1 Be7 Ne5 Nbd7 Qg3 Rg8 Be3 Nxe5 dxe5 Nh7 Bxh6 Bh4 Qg4 g6 Rad1 Qe7 Be3 Bg5 Ne4 Bxe4 Qxe4 Rb8 Qc6+ Kf8 Bc5 Rb6 Bxe7+ Bxe7 Qxc7 Kg7 Qxb6 Ng5 Qxa6 b4 Qb7 Bf8 f4 Nh7 Bxe6 Kh6 Qxf7 Rg7 Qe8 Re7 Qc6 Rg7 Rd7 Re7 Rxe7 Bxe7 Qd7 Bf8 Bg8 Bg7 Bxh7 Kxh7 Re3 Kg8 Rg3 Kf8 Rxg6 Bxe5 Qf5+ Ke8 Qxe5+ Kf7 Qf6+ Ke8 Rg7 b3 Qe7#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
g7Agh37v,True,1496340000000.0,1496340000000.0,42,resign,white,10+0,omnivoid,1463,hasan_al-banna,1432,d3 d5 h4 e5 h5 Nf6 Bg5 Be7 Na3 Nc6 Qc1 Be6 Rb1 Nxh5 Bxe7 Qxe7 Rxh5 Nd4 Rxe5 O-O Nf3 Nf5 g3 Rfe8 Qf4 h6 Nb5 g5 Qd2 g4 Nfd4 Ng7 Qxh6 Qc5 Rg5 Qf8 Nxc7 f6 Ncxe6 Qf7 Rxg7+ Qxg7,A00,Mieses Opening,1
6jYzJsQG,True,1496600208001.0,1496600963509.0,91,resign,white,5+8,hnb,1713,wojand,1573,e4 e5 Bc4 Nf6 d3 Bc5 Nf3 d6 c3 c6 a4 O-O b4 Bb6 a5 Bc7 Bg5 Nbd7 h3 h6 Be3 d5 exd5 cxd5 Bb3 Re8 Qd2 b6 axb6 Bxb6 Bxb6 Nxb6 O-O Bb7 Re1 Qc7 Na3 a6 Ba4 Nxa4 b5 Qxc3 Qxc3 Nxc3 Rac1 Nxb5 Nxb5 axb5 Rc7 Rab8 Rb1 e4 dxe4 dxe4 Nd4 Bd5 Rb2 Bc4 Nc6 Rbc8 Ne7+ Kf8 Nxc8 Nd5 Rc5 Nf4 Nd6 Rd8 Nxc4 bxc4 Rxc4 f5 Kh2 Nd3 Rb7 Nxf2 Rcc7 g5 Rf7+ Kg8 Rxf5 e3 Re5 Nd1 Rbe7 Rd2 Kg3 Re2 R5e6 Re1 Kf3,C24,Bishop's Opening: Berlin Defense,4
rwAMUWmx,True,1498070000000.0,1498070000000.0,11,mate,white,10+0,curry117,1315,jayblackington,1205,e4 Nc6 Qf3 e5 Bc4 f6 Nh3 h6 Qb3 Nge7 Bf7#,B00,Nimzowitsch Defense,2
yGcb5udF,True,1504040000000.0,1504040000000.0,97,draw,draw,10+0,alex_cos,1456,mobin1388,1789,e4 e6 e5 d5 exd6 Qxd6 Nc3 a6 a3 Nf6 h3 e5 Nf3 e4 Qe2 Bf5 d3 Nbd7 dxe4 Bg6 e5 Qe6 exf6 Qxe2+ Bxe2 Nxf6 Bd3 Bxd3 cxd3 O-O-O O-O Rxd3 Rd1 Rxd1+ Nxd1 Bc5 Be3 Bxe3 Nxe3 Rd8 Rd1 Re8 g3 h6 Kg2 Ne4 Nf5 h5 Nxg7 Rh8 h4 b6 Rd4 Nc5 Ne5 Rh7 Nf5 f6 Nd3 Ne6 Re4 Kd7 Nf4 Nc5 Rd4+ Kc6 Rc4 b5 Nd4+ Kd6 Nf5+ Kc6 Rc2 Kb6 b4 Na4 Nd5+ Kb7 Nxf6 Rf7 Nxh5 Rxf5 Ng7 Rf7 Nh5 c6 Re2 Nc3 Rc2 Nd1 Rd2 Nc3 Rc2 Nb1 Ra2 Nc3 Rc2,C00,French Defense: Steinitz Attack,3
YjChBIPp,True,1500400000000.0,1500400000000.0,99,outoftime,white,7+7,bosko1,1619,dipset,1501,e4 d6 d4 h5 h4 b6 Be2 g6 Nc3 c6 Bf3 a6 Be3 Nd7 Qe2 Bg7 Qd3 b5 b4 Bf6 O-O-O e6 Nge2 Bxh4 g3 Bg5 Bxg5 Qxg5+ Kb1 Bb7 g4 h4 Rh3 Ngf6 Rdh1 Nxg4 Bxg4 Qxg4 f3 Qg2 R1h2 Qf1+ Kb2 g5 Qe3 f6 d5 cxd5 exd5 e5 Qe4 Rg8 Qg4 Nb6 Qe6+ Kf8 Qxf6+ Ke8 Qxd6 Nc4+ Kb3 Nxd6 Rh1 Qf2 R1h2 Qe1 Rh1 Qd2 R1h2 Qf4 Nxf4 exf4 Re2+ Kd7 Rd2 Nc4 Rd3 Ne5 Rd1 Rge8 Ne4 Rf8 Nxg5 Ng6 Ne6 Rfe8 Nc5+ Kc7 d6+ Kc6 d7 Red8 Rhh1 Ne5 Rxh4 Nxd7 Rh6+ Kc7 Ne6+,B07,Pirc Defense #5,3
Q0jogkvi,False,1503680241171.0,1503680377979.0,21,outoftime,white,5+8,taranga,1289,snapper,1500,e4 e5 Nf3 d6 Bc4 h6 Nc3 Bg4 h3 Bh5 d3 c6 Be3 Nf6 O-O a5 d4 a4 dxe5 Nfd7 exd6,C41,Philidor Defense #3,5
uPzqP2FV,True,1503750000000.0,1503750000000.0,160,outoftime,black,10+0,nimeni21,1935,behrooz36tehran,1867,d4 d5 c4 dxc4 e3 Nf6 Nf3 Bf5 Bxc4 e6 O-O Bd6 Nc3 O-O e4 Nxe4 Re1 Nxc3 bxc3 a6 a4 Nc6 a5 h6 h3 Kh8 Bb2 Rb8 Bf1 b5 axb6 Rxb6 Bc1 a5 Bd2 Rb2 Qa4 Qa8 Bb5 Ne7 Qxa5 Qb7 Ba6 Qb3 Bf1 Nd5 Qa4 Qxa4 Rxa4 Rc2 c4 Nc3 Bxc3 Rxc3 c5 Bf4 Ne5 Bxe5 Rxe5 Bc2 Ra7 Rd8 Rxc7 Rxd4 Rxf7 Rd1 Re3 Rxc5 g3 Bg6 Rf8+ Kh7 Kg2 Rf5 Rxf5 exf5 f4 Rd2+ Re2 Rd7 Kf3 Bh5+ g4 fxg4+ hxg4 Bf7 Re3 Bd5+ Kg3 Ra7 Bd3+ g6 Re5 Ba2 f5 gxf5 Bxf5+ Kg7 Rc5 Ra3+ Kh4 Ra7 Re5 Bf7 Rc5 Re7 Rc8 Re1 Rc7 Rh1+ Kg3 Kf6 Kg2 Rd1 Kg3 Rd2 Kh4 Rh2+ Kg3 Rh1 Rc6+ Kg5 Rc7 Bd5 Rg7+ Kf6 Rg6+ Ke5 Rg7 Rg1+ Kh2 Rg2+ Kh3 Kf4 Rh7 Rg3+ Kh4 Rg1 Kh5 Rh1+ Kg6 Bc6 Rxh6 Be8+ Kg7 Rc1 Rf6 Rc7+ Kg8 Kg3 Rf8 Ba4 Bh7 Bb3+ Kh8 Rc6 Bg8 Rh6+ Bh7 Rxh7+,D25,Queen's Gambit Accepted: Normal Variation,7
qQxWn7Ro,True,1488206259863.0,1488206874305.0,56,resign,black,10+0,sspreadd,1418,icewolf4,1461,d4 d5 Bf4 Nc6 e3 e6 Be2 Bd6 Bxd6 Qxd6 Nc3 Nf6 Nf3 e5 Bb5 Bd7 Bxc6 Bxc6 dxe5 Qb4 exf6 gxf6 O-O O-O-O Nd4 Bb5 Ndxb5 Qxb2 Qg4+ Rd7 Nxa7+ Kd8 Nxd5 Rxd5 Qc8+ Ke7 Qxh8 Rg5 Nc8+ Ke6 Qe8+ Kf5 Qe4+ Kxe4 f3+ Kxe3 Rae1+ Kd4 Re4+ Kd5 Rd1+ Kc5 f4 Qxc2 fxg5 Qxd1+,D00,Queen's Pawn Game: Mason Attack,3
m1yyvvEJ,False,1503857712077.0,1503858244808.0,51,resign,white,10+0,lordcashflow,1589,tux09,1536,Nf3 c5 c3 d5 d4 c4 g3 f5 Bg2 e6 O-O Nf6 Ne5 Bd6 f4 O-O b3 b5 bxc4 bxc4 Na3 a6 Naxc4 dxc4 Bxa8 Nd5 Bxd5 exd5 e3 Rf6 Qh5 Rh6 Qf7+ Kh8 Qxd5 Be6 Nf7+ Bxf7 Qxf7 Rf6 Qxc4 Qe8 a4 Qh5 Ba3 Bxa3 Rxa3 Nd7 Rb3 Rh6 Qc8+,A04,Zukertort Opening: Sicilian Invitation,2
Xbo6QLwR,True,1488990000000.0,1488990000000.0,43,resign,white,8+2,oso_bucholz,2081,foytik,2243,e4 d6 Nf3 Nf6 Nc3 a6 d4 b5 Bd3 e6 Bg5 Bb7 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 exf6 Bxg2 Rg1 Rxh2 Ne4 Bxe4 Bxe4 d5 Bxd5 Bb4+ c3 exd5 Qe2+ Kf8 cxb4 Nxf6 Qe5 Qd6 Bxf6 Re8 Bg7+ Kg8 Qxe8+,B07,Pirc Defense #4,2
qVvb7FxA,True,1487230000000.0,1487230000000.0,135,mate,white,15+2,saeed65,1719,viktor1649,1677,Nf3 d6 e4 e5 h3 c5 Bc4 h6 Nc3 Nf6 d3 a6 a3 Be7 O-O O-O Nh2 Nc6 f4 b5 Ba2 Bd7 f5 Nh7 Bd5 Rb8 Qg4 Bg5 Nf3 Bxc1 Raxc1 Nf6 Qg3 Nd4 Rfe1 Nxf3+ Qxf3 Kh8 g4 Nh7 Kf2 Qh4+ Ke2 Ng5 Qf2 Qxh3 Rg1 Nh7 Rg3 Qh4 Rcg1 Qd8 Rh1 Kg8 Qe3 Qg5 Ba2 Qxe3+ Kxe3 Ng5 Nd5 Be8 Ne7+ Kh7 Rh5 Rb7 Nd5 f6 Rh4 Bf7 Rg1 Bxd5 Bxd5 Rc7 Rgh1 c4 dxc4 bxc4 c3 a5 R1h2 a4 Rg2 Rcc8 Rgh2 Rb8 Bxc4 Rfc8 Bd5 Rb6 Kd3 Rcb8 b3 axb3 Rb2 Nf3 Rh1 Ng5 Rhb1 Nf3 Rxb3 Rxb3 Rxb3 Rxb3 Bxb3 Ng5 a4 Nh3 a5 Nf2+ Ke2 Nxg4 a6 h5 a7 h4 a8=Q Kh6 Qh8+ Kg5 Qxg7+ Kf4 Bc2 h3 Qh7 h2 Qh3 Kg5 Kf3 Nh6 Qxh2 Nf7 Qg3+ Kh6 Qg6#,C41,Philidor Defense #2,4
iCq06qa3,False,1502439776218.0,1502441596171.0,62,resign,white,15+5,elnazjavaheri,1500,ducksandcats,1821,e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 c3 Nf6 Bf4 e6 Nf3 Bd6 Qd2 Qc7 Bg3 O-O Qg5 h6 Qh4 e5 dxe5 Nxe5 Nxe5 Bxe5 O-O Be6 f4 Bd6 Nd2 Qb6+ Bf2 Qxb2 Nb3 Qxc3 Rad1 Bg4 Bd4 Qc7 Bxf6 Bxd1 Rxd1 gxf6 Qxh6 f5 Qg5+ Kh8 Qf6+ Kg8 Qg5+ Kh8 Bxf5 Bxf4 Qh5+ Kg7 Rf1 Bh6 Bd3 Qb6+ Kh1 Qe6,B13,Caro-Kann Defense: Exchange Variation |  Rubinstein Variation,11
6VF1aJ7O,True,1503110000000.0,1503110000000.0,53,resign,white,10+0,mrtx,1640,bake99,1881,d4 d5 c4 e6 Nf3 a6 Nc3 dxc4 e3 b5 a4 b4 Ne4 f5 Ng3 c3 bxc3 bxc3 Qb3 a5 Bc4 Qf6 O-O Bb4 Ne5 Ne7 Ne2 O-O Nf4 c6 Bxe6+ Bxe6 Nxe6 Nd5 Nxf8 Kxf8 Ba3 Ra6 Bxb4+ axb4 f3 Nxe3 Rfe1 Nd5 Re2 Qd6 Rae1 Ra7 Nc4 Nf4 Re8+ Kf7 Nxd6+,D30,Queen's Gambit Declined,4
u2rpBSua,True,1503950000000.0,1503950000000.0,96,resign,black,10+0,chez91,1528,red-0,1458,e4 e5 Bc4 Nf6 d3 c6 Bg5 Be7 Nf3 d6 O-O h6 Bxf6 Bxf6 Nc3 b5 Bb3 a5 a3 a4 Ba2 Nd7 b3 Bg5 bxa4 bxa4 Qe2 Nf6 Nxg5 hxg5 f3 g4 fxg4 Bxg4 Qf2 Qe7 Ne2 O-O-O Bc4 c5 Bb5 Bxe2 Qxe2 Qa7 Kh1 Rh6 h3 Rdh8 Rab1 Rxh3+ gxh3 Rxh3+ Kg2 Rh4 Kg3 Rg4+ Kh3 Rg6 Bc4 Qd7+ Kh2 Rh6+ Kg1 Rg6+ Kf2 Ng4+ Ke1 Rf6 Rxf6 Nxf6 Kd2 Qa7 Rb5 g5 Qg2 g4 Qf2 Qe7 Qf5+ Kc7 Ra5 Kb6 Ra6+ Kb7 Rxa4 d5 exd5 e4 Ba6+ Kc7 Qc8+ Kd6 Qc6+ Ke5 Rxe4+ Nxe4+,C24,Bishop's Opening: Berlin Defense,4
cSUC96lZ,True,1501847995408.0,1501848629620.0,37,resign,white,8+8,lobnik,1711,mrmandelbrot,1209,e4 e5 Bc4 Nf6 d3 Bc5 h3 d6 Nf3 O-O a3 d5 exd5 Nxd5 O-O Nf4 Nxe5 Qg5 Ng4 Be6 Qf3 Bxc4 Bxf4 Qe7 dxc4 h5 Ne3 g5 Bh2 h4 Nc3 Nc6 Ncd5 Qd7 Nf6+ Kh8 Nxd7,C24,Bishop's Opening: Berlin Defense,4
sFqPdGOH,False,1399937917046.0,1399938634150.0,32,resign,white,10+2,jesuisenechec,1393,redwood,1487,e4 e5 Bc4 Nf6 Nc3 Nc6 a3 a6 d3 b5 Ba2 Nd4 Nce2 Bc5 c3 Nxe2 Nxe2 Ng4 d4 exd4 cxd4 Qf6 O-O Bd6 f4 g6 h3 Nh6 e5 Qe7 exd6 cxd6,C28,Vienna Game: Stanley Variation |  Three Knights Variation,6
